Total Play Time,Total XP,Bot Name,Simulation Run
2112.2500000000005,52980,bot4,209
2128.45,52076,bot1,209
2068.3250000000003,52228,bot2,209
2120.2500000000005,53380,bot4,209
2125.375000000001,54266,bot1,210
2138.2749999999996,53258,bot2,210
2127.2750000000005,51794,bot3,210
2136.55,54936,bot4,210
2107.5,52760,bot1,211
2086.6249999999995,49568,bot2,211
2130.7999999999997,51906,bot3,211
2137.7749999999996,54066,bot4,211
2112.575,51626,bot4,212
2015.4000000000003,53096,bot1,212
2065.725000000001,50932,bot2,212
2116.575,51662,bot4,212
2057.5,53940,bot1,213
2187.274999999999,55986,bot2,213
2141.325000000001,51854,bot3,213
2229.3249999999994,54356,bot4,213
1984.9499999999998,48174,bot1,214
2223.5999999999995,56582,bot2,214
2169.850000000001,54118,bot3,214
1977.4250000000004,51270,bot4,214
2186.9250000000006,52938,bot1,215
2159.55,56332,bot2,215
2119.4250000000006,48442,bot3,215
1999.3749999999995,49512,bot4,215
2096.075,55272,bot4,216
2185.5499999999993,52556,bot2,216
2123.975000000001,55258,bot3,216
2104.075,55592,bot4,216
2137.5750000000007,53214,bot4,217
2104.3750000000005,54680,bot1,217
2146.0000000000014,55912,bot2,217
2141.5750000000007,53374,bot4,217
2172.7,55804,bot4,218
2147.65,52674,bot1,218
2233.0499999999997,58496,bot2,218
2027.6999999999998,50746,bot3,218
2163.2,53790,bot1,219
2132.0749999999994,51842,bot2,219
2160.4500000000003,53164,bot3,219
2188.7250000000004,52786,bot4,219
2101.1,52414,bot4,220
2136.7250000000004,53424,bot1,220
2094.7,52200,bot3,220
2105.1,52474,bot4,220
2123.9500000000003,49964,bot1,221
2169.9749999999995,51398,bot2,221
2175.0249999999996,53440,bot3,221
2096.175000000001,52624,bot4,221
2077.5749999999994,51620,bot1,222
2108.35,50216,bot2,222
2097.25,54520,bot3,222
2152.8999999999996,53012,bot4,222
2164.7750000000005,52008,bot4,223
2080.5250000000005,52486,bot2,223
2136.825,50938,bot3,223
2172.7750000000005,52248,bot4,223
2128.7249999999995,54276,bot1,224
2126.0499999999993,53536,bot2,224
2149.274999999999,53660,bot3,224
2107.875,53006,bot4,224
2102.3999999999996,51492,bot1,225
2115.575,53144,bot2,225
2057.25,47160,bot3,225
2102.0499999999997,47756,bot4,225
2198.0000000000005,52768,bot1,226
2066.850000000001,54154,bot2,226
2081.8750000000005,53940,bot3,226
2117.4999999999995,53664,bot4,226
2056.6000000000004,55264,bot1,227
2120.2249999999995,52412,bot2,227
2072.625,51404,bot3,227
2149.5,50806,bot4,227
2172.7249999999985,53982,bot1,228
2194.2249999999995,54364,bot2,228
2153.4499999999994,52274,bot3,228
2129.3250000000003,51058,bot4,228
2094.6499999999996,51012,bot4,229
2082.3500000000004,54344,bot1,229
2051.5000000000005,51608,bot2,229
2080.5250000000005,50808,bot3,229
2068.375,51208,bot1,230
2109.8250000000003,52958,bot2,230
2065.4500000000007,49724,bot3,230
2194.100000000001,52582,bot4,230
2107.000000000001,51790,bot4,231
2200.3500000000004,55500,bot1,231
2080.275,53086,bot3,231
2109.000000000001,51890,bot4,231
2152.3500000000004,54446,bot1,232
2150.4249999999993,55158,bot2,232
2086.275,53714,bot3,232
2194.05,56778,bot4,232
2163.1,53984,bot1,233
2177.524999999999,51986,bot2,233
2046.9500000000003,52394,bot3,233
2144.0249999999996,53474,bot4,233
2115.225,51438,bot4,234
2073.3000000000006,51464,bot1,234
2049.6500000000005,51388,bot2,234
2119.225,51598,bot4,234
2163.2750000000005,56250,bot1,235
2163.1749999999997,54856,bot2,235
2074.175,52706,bot3,235
2012.6999999999991,47648,bot4,235
2107.1000000000004,50784,bot4,236
2134.7249999999995,52108,bot1,236
2165.2000000000007,53220,bot2,236
2111.1000000000004,50984,bot4,236
2181.7999999999997,53498,bot3,237
2130.3749999999995,52670,bot4,237
2144.9,58064,bot2,237
2134.3749999999995,52730,bot4,237
2057.3500000000004,49024,bot1,238
2033.5750000000005,49052,bot2,238
2083.2000000000007,51134,bot3,238
2068.3500000000004,53734,bot4,238
2051.2499999999995,51470,bot4,239
2099.0749999999994,51558,bot1,239
2162.9250000000006,56388,bot3,239
2059.2499999999995,51710,bot4,239
2031.2249999999992,50722,bot1,240
2093.3250000000003,49816,bot2,240
2029.8000000000002,53674,bot3,240
2172.6749999999997,52622,bot4,240
2131.1,52128,bot1,241
2156.825,51260,bot2,241
2164.199999999999,52528,bot3,241
2148.175,49050,bot4,241
2106.1499999999996,55436,bot1,242
2013.3499999999992,52114,bot2,242
2122.425,54196,bot3,242
2050.850000000001,49704,bot4,242
2086.3250000000003,53484,bot1,243
2045.6999999999994,49204,bot2,243
2023.8999999999992,49800,bot3,243
2180.2000000000007,58102,bot4,243
2192.5499999999997,54124,bot1,244
2170.899999999999,55102,bot2,244
2120.3,51866,bot3,244
2168.8749999999995,50736,bot4,244
2098.8500000000004,51336,bot1,245
2160.975000000001,51042,bot2,245
2126.1500000000005,51098,bot3,245
2178.3499999999995,55206,bot4,245
2112.1000000000004,53208,bot1,246
2112.1749999999997,52812,bot2,246
2141.05,56820,bot3,246
2137.3500000000004,53508,bot4,246
2145.2749999999996,51550,bot1,247
2126.3999999999996,54316,bot2,247
2167.5249999999996,57726,bot3,247
2154.3000000000006,51186,bot4,247
2049.999999999999,53682,bot1,248
2121.55,52088,bot2,248
2131.500000000001,50802,bot3,248
2095.9,51448,bot4,248
2114.575,51808,bot1,249
2103.775,55934,bot2,249
2061.4249999999997,53384,bot3,249
2145.5000000000005,53908,bot4,249
2121.575,51872,bot3,250
2115.275000000001,52162,bot2,250
2125.575,51920,bot3,250
2225.3,53178,bot4,250
2120.649999999999,49980,bot1,251
2046.6749999999997,51430,bot2,251
2111.250000000001,52156,bot3,251
2174.4249999999993,54816,bot4,251
2146.9999999999995,55530,bot1,252
2098.625,48666,bot2,252
2030.1250000000005,50322,bot3,252
2136.2999999999997,50804,bot4,252
2116.2000000000007,54798,bot4,253
2175.399999999999,56762,bot1,253
2050.2500000000005,49540,bot3,253
2118.2000000000007,54858,bot4,253
2156.9500000000007,48630,bot1,254
2116.224999999999,51228,bot2,254
2111.9249999999993,50972,bot3,254
2178.3,56122,bot4,254
2095.225000000001,51430,bot4,255
2039.275,53194,bot1,255
2143.6749999999997,55004,bot2,255
2051.3250000000003,50210,bot3,255
2095.25,52358,bot4,256
2123.6749999999993,51704,bot1,256
2174.7999999999993,54736,bot2,256
2099.25,52518,bot4,256
2078.525,48520,bot1,257
2092.6499999999996,52312,bot2,257
2229.3750000000005,55118,bot3,257
2124.0000000000005,55812,bot4,257
2100.6749999999993,51882,bot1,258
2146.125,54692,bot2,258
2074.0249999999996,50386,bot3,258
2122.9500000000003,50994,bot4,258
2090.4750000000013,51532,bot1,259
2070.2999999999997,47778,bot2,259
2003.9750000000004,49020,bot3,259
2094.1750000000006,52204,bot4,259
2085.4000000000005,55356,bot1,260
2119.575,54108,bot2,260
2206.3000000000006,54770,bot3,260
2058.3500000000004,50090,bot4,260
2090.6,49786,bot1,261
2148.2249999999995,51014,bot2,261
2148.274999999999,53852,bot3,261
2126.3,50188,bot4,261
2165.5999999999995,56484,bot1,262
2121.675,52034,bot2,262
2115.774999999999,52652,bot3,262
2159.4250000000006,52420,bot4,262
2054.0999999999995,52012,bot1,263
2110.55,57210,bot2,263
2020.25,50896,bot3,263
2213.174999999999,54214,bot4,263
2022.6000000000006,51038,bot1,264
2010.5749999999998,49622,bot2,264
2115.625,51844,bot3,264
2092.7499999999995,51070,bot4,264
2059.25,50046,bot1,265
2099.05,50778,bot2,265
2113.5750000000003,51764,bot3,265
2137.0750000000003,52254,bot4,265
2145.1500000000005,55340,bot1,266
2037.325,50138,bot2,266
2047.6000000000008,50612,bot3,266
2158.6749999999993,54932,bot4,266
2099.450000000001,50810,bot4,267
2080.149999999999,50270,bot1,267
2087.0,52670,bot2,267
2101.450000000001,50840,bot4,267
2070.2749999999996,48778,bot1,268
2055.5749999999994,50338,bot2,268
2160.925,54002,bot3,268
2115.775,53014,bot4,268
2110.0,52856,bot1,269
2135.8500000000004,53068,bot2,269
2059.1750000000006,54532,bot3,269
2165.425,53654,bot4,269
2112.225000000001,52748,bot1,270
2061.3250000000003,53360,bot2,270
2113.799999999999,51896,bot3,270
2158.249999999999,53694,bot4,270
2103.15,50968,bot1,271
2128.3999999999996,51610,bot2,271
2188.9249999999993,54024,bot3,271
2146.750000000001,53070,bot4,271
2146.2499999999995,50394,bot4,272
2074.6000000000004,50884,bot1,272
2097.7250000000004,51902,bot2,272
2148.2499999999995,50474,bot4,272
2143.075,54114,bot1,273
2084.2500000000005,50200,bot2,273
2100.175,53444,bot3,273
2087.375,55672,bot4,273
2131.45,50700,bot1,274
2146.6250000000005,54426,bot2,274
2138.025,56982,bot3,274
2050.5250000000005,51452,bot4,274
2139.2,51750,bot1,275
2123.3000000000006,53986,bot2,275
2177.5250000000005,58052,bot3,275
2067.1250000000005,53454,bot4,275
2192.1750000000006,56136,bot1,276
2071.7250000000004,50554,bot2,276
2066.2250000000004,49282,bot3,276
2229.075000000001,57236,bot4,276
2060.4749999999995,52580,bot4,277
2142.2,53166,bot2,277
2174.2,53556,bot3,277
2068.4749999999995,52700,bot4,277
2154.95,55284,bot4,278
2151.675,52994,bot1,278
2112.825,52074,bot3,278
2156.95,55308,bot4,278
2034.200000000001,51324,bot1,279
2044.1500000000003,49660,bot2,279
2153.6750000000006,51824,bot3,279
2102.6749999999997,50540,bot4,279
2131.0999999999995,53318,bot1,280
2164.474999999999,50930,bot2,280
2103.5249999999996,51324,bot3,280
2155.825,56144,bot4,280
2182.7999999999997,55906,bot4,281
2104.0250000000005,54336,bot1,281
2090.5249999999996,49906,bot2,281
2115.1000000000004,50514,bot3,281
2209.1749999999997,54332,bot4,282
2119.4750000000004,51072,bot1,282
2127.0750000000003,50816,bot2,282
2141.6000000000004,52604,bot3,282
2147.1749999999993,54000,bot1,283
2135.8749999999986,51420,bot2,283
2087.95,55470,bot3,283
2134.8500000000004,53542,bot4,283
2045.7250000000001,52508,bot1,284
2090.8499999999995,51150,bot2,284
1982.9249999999993,50184,bot3,284
2074.1749999999993,52082,bot4,284
2209.599999999999,54086,bot1,285
2183.9999999999986,55038,bot2,285
2044.0249999999992,52480,bot3,285
2076.8000000000006,51328,bot4,285
2162.6499999999996,51564,bot1,286
2122.5749999999994,56890,bot2,286
2150.3749999999995,54686,bot3,286
2056.575,53604,bot4,286
2090.474999999999,52188,bot4,287
2125.3250000000007,49044,bot1,287
2101.3000000000006,53264,bot2,287
2074.875000000001,54166,bot3,287
2083.6499999999996,51744,bot4,288
2034.15,54232,bot1,288
2104.0250000000005,49298,bot3,288
2087.6499999999996,51864,bot4,288
2089.8,50656,bot1,289
2133.1000000000004,55798,bot2,289
2132.825000000001,53886,bot3,289
2108.775,50712,bot4,289
2098.825000000001,50024,bot1,290
2050.675000000001,48440,bot2,290
2102.2,52042,bot3,290
2084.2749999999996,52424,bot4,290
1996.1,48670,bot4,291
2092.875,51854,bot1,291
2131.999999999999,49380,bot2,291
2004.1,49070,bot4,291
2138.825000000001,51666,bot3,292
2095.0000000000005,51692,bot4,292
2022.8500000000001,52472,bot1,292
2146.825000000001,51786,bot3,292
2081.175,54716,bot4,293
2068.5999999999995,49762,bot1,293
2179.7,55504,bot3,293
2083.175,54796,bot4,293
2090.7000000000007,51496,bot3,294
2118.125,54402,bot4,294
2163.65,51516,bot2,294
2098.7000000000007,51736,bot3,294
2020.8500000000001,48274,bot1,295
2228.2000000000007,55068,bot2,295
2150.875000000001,53590,bot3,295
2153.150000000001,53440,bot4,295
2020.5500000000002,52918,bot1,296
2080.5499999999993,49656,bot2,296
2133.1000000000013,51514,bot3,296
2106.775,52930,bot4,296
2110.1750000000006,56798,bot1,297
2084.4499999999994,53924,bot2,297
2056.2749999999996,52064,bot3,297
2073.3500000000013,53380,bot4,297
2101.4750000000004,52376,bot4,298
2179.750000000001,50274,bot1,298
2121.575,50202,bot2,298
2126.85,54750,bot3,298
2129.0500000000006,52334,bot4,299
2097.0249999999996,53330,bot2,299
2120.9499999999994,50978,bot3,299
2133.0500000000006,52534,bot4,299
2117.175,51806,bot1,300
2186.6,55676,bot2,300
2130.8999999999996,55946,bot3,300
2118.0,50588,bot4,300
2134.725,53312,bot4,301
2079.1000000000004,52268,bot1,301
2144.7249999999995,52816,bot3,301
2136.725,53342,bot4,301
2065.699999999999,52668,bot4,302
2067.475,47386,bot2,302
2099.3749999999995,53124,bot3,302
2067.699999999999,52698,bot4,302
2118.575,54496,bot1,303
2186.0750000000007,57174,bot2,303
2135.875,48572,bot3,303
2099.0000000000005,51614,bot4,303
2048.75,49860,bot1,304
2115.1500000000005,52242,bot2,304
2113.0999999999995,50440,bot3,304
2099.65,54816,bot4,304
2103.575,54788,bot4,305
2101.5250000000005,53426,bot1,305
2141.6,56252,bot2,305
2127.75,56514,bot3,305
2113.1999999999994,48756,bot1,306
2068.35,51980,bot2,306
2179.0000000000005,53964,bot3,306
2111.3749999999995,52222,bot4,306
2120.6750000000006,51956,bot3,307
2081.1250000000014,49974,bot4,307
2081.35,49306,bot1,307
2128.6750000000006,52356,bot3,307
2094.45,50272,bot1,308
2063.575,51502,bot2,308
2113.4500000000003,52662,bot3,308
2118.5000000000005,54616,bot4,308
2163.1,55330,bot1,309
2012.8000000000006,47852,bot2,309
2096.349999999999,52544,bot3,309
2097.350000000001,52512,bot4,309
2171.7249999999985,57122,bot1,310
2035.7500000000007,49296,bot2,310
2063.6499999999996,50030,bot3,310
2129.4000000000005,51820,bot4,310
2060.1499999999996,48362,bot4,311
2218.3249999999994,54438,bot1,311
2169.799999999999,52142,bot2,311
2162.274999999999,55206,bot3,311
2149.925,53660,bot1,312
2098.300000000001,48926,bot2,312
2146.4500000000003,53918,bot3,312
2082.0499999999993,48912,bot4,312
2082.25,53288,bot4,313
2086.175,53822,bot1,313
2136.825,51704,bot2,313
2086.25,53408,bot4,313
2211.6000000000004,57528,bot1,314
2141.8750000000005,56512,bot2,314
2130.65,50168,bot3,314
2118.2000000000003,56560,bot4,314
2125.875,56142,bot1,315
2060.9,52002,bot2,315
2142.499999999999,54912,bot3,315
2134.6499999999996,52580,bot4,315
2081.7750000000005,53972,bot1,316
2113.225,53186,bot2,316
2137.7000000000003,54678,bot3,316
2082.5,53304,bot4,316
2119.0000000000005,56802,bot4,317
2183.2000000000003,57096,bot2,317
2161.7250000000004,55778,bot3,317
2123.0000000000005,56850,bot4,317
2037.9749999999997,52054,bot4,318
2157.5499999999993,54862,bot1,318
2167.225,53614,bot3,318
2039.9749999999997,52114,bot4,318
2125.5249999999996,50928,bot3,319
2155.0999999999995,53968,bot4,319
2113.625,53422,bot1,319
2070.95,53784,bot2,319
2015.4999999999995,50820,bot2,320
2089.3,50234,bot3,320
2126.5750000000007,56618,bot4,320
2017.4999999999995,50838,bot2,320
2059.1500000000005,51546,bot1,321
2173.9750000000004,53634,bot2,321
2120.875,53888,bot3,321
2190.5000000000005,51888,bot4,321
2178.3249999999994,53876,bot1,322
2106.199999999999,54246,bot2,322
2093.4,51194,bot3,322
2124.674999999999,54656,bot4,322
2181.75,56114,bot1,323
2206.3250000000007,51674,bot2,323
2211.4,52072,bot3,323
2148.750000000001,53956,bot4,323
2075.1249999999995,49312,bot4,324
2123.8500000000004,52164,bot1,324
2222.8250000000003,55920,bot2,324
2067.3,53070,bot3,324
2020.8000000000002,50006,bot1,325
2085.024999999999,50204,bot2,325
2097.600000000001,52504,bot3,325
2134.1000000000004,54968,bot4,325
2106.325,51122,bot4,326
2030.5750000000003,53860,bot1,326
2132.0500000000006,53808,bot2,326
2092.5250000000005,54210,bot3,326
2228.899999999999,54102,bot4,327
2177.9750000000004,55214,bot2,327
2174.2,55502,bot3,327
2236.899999999999,54174,bot4,327
2153.775,54186,bot2,328
2185.325,58752,bot3,328
2099.8250000000003,54434,bot4,328
2115.8000000000006,52530,bot1,328
2118.2250000000004,57080,bot1,329
2102.5,49634,bot2,329
2270.574999999999,56126,bot3,329
2029.5000000000005,51990,bot4,329
2051.1500000000005,55148,bot2,330
2093.775,47364,bot1,330
2013.150000000001,52520,bot3,330
2197.649999999999,53276,bot4,330
2127.925,52598,bot1,331
2114.7999999999997,52726,bot2,331
2099.000000000001,47092,bot3,331
2068.6500000000005,51502,bot4,331
2174.55,55696,bot4,332
2042.3000000000006,52278,bot1,332
2133.6249999999995,52474,bot2,332
2154.2999999999993,52846,bot3,332
2126.2749999999996,55300,bot3,333
2089.7250000000004,53184,bot4,333
2134.2749999999996,55540,bot3,333
2097.7250000000004,53280,bot4,333
2116.5499999999993,56010,bot4,334
2172.4499999999985,55892,bot1,334
2099.8250000000003,52382,bot2,334
2124.5499999999993,56330,bot4,334
2066.45,55582,bot1,335
2185.7,55184,bot2,335
2064.850000000001,50076,bot3,335
2126.4249999999993,51430,bot4,335
2103.8250000000007,54674,bot1,336
2046.375,51340,bot2,336
2095.05,50408,bot3,336
2164.475,53450,bot4,336
2166.5000000000005,54146,bot1,337
2135.575,55328,bot2,337
2081.7999999999997,53356,bot3,337
2041.6499999999994,52660,bot4,337
2052.474999999999,47804,bot1,338
2166.5999999999995,52684,bot2,338
2099.3999999999996,50166,bot3,338
2139.775,56078,bot4,338
2233.5000000000005,53076,bot1,339
2132.350000000001,52134,bot2,339
2087.4249999999997,50786,bot3,339
2121.8,53396,bot4,339
2045.549999999999,48810,bot3,340
2093.9250000000006,55592,bot4,340
2053.874999999999,48378,bot1,340
2053.5499999999993,48930,bot3,340
2075.45,49040,bot1,341
2112.7500000000005,54816,bot2,341
2128.4500000000007,56170,bot3,341
2207.2500000000005,57730,bot4,341
2078.800000000001,52162,bot4,342
2054.6500000000005,50436,bot2,342
2077.0999999999995,51594,bot3,342
2080.800000000001,52222,bot4,342
2145.1750000000006,56810,bot1,343
2157.5749999999994,55924,bot2,343
2150.8249999999994,53932,bot3,343
2157.5749999999994,54774,bot4,343
2088.599999999999,50920,bot1,344
2114.4750000000004,52112,bot2,344
2059.225,51714,bot3,344
2051.5999999999995,51946,bot4,344
2103.4749999999995,51518,bot4,345
2126.074999999999,54422,bot1,345
2112.5750000000007,53582,bot3,345
2105.4749999999995,51598,bot4,345
2084.575,52812,bot4,346
2081.8,53002,bot1,346
2183.175,58908,bot2,346
2156.2000000000007,54080,bot3,346
2134.425,53654,bot1,347
2055.625,49448,bot2,347
2012.5749999999998,48712,bot3,347
2067.0500000000006,47990,bot4,347
2133.9750000000004,54436,bot4,348
2123.75,52772,bot1,348
2120.5499999999997,50640,bot2,348
2137.9750000000004,54472,bot4,348
2081.075,51986,bot1,349
2086.0750000000003,50506,bot2,349
2081.0750000000003,54666,bot3,349
2118.500000000001,52792,bot4,349
2126.525,52960,bot1,350
2230.45,55126,bot2,350
2141.1249999999995,54730,bot3,350
2021.6750000000006,48284,bot4,350
2185.9,59362,bot1,351
2159.8999999999996,52300,bot2,351
2139.6249999999995,51768,bot3,351
2095.975,54650,bot4,351
2115.9249999999993,49478,bot4,352
2065.85,51146,bot1,352
2030.2500000000005,51468,bot2,352
2186.5499999999993,52686,bot3,352
2169.175,53542,bot4,353
2133.2499999999995,50138,bot1,353
2129.85,55266,bot2,353
2031.8000000000002,48208,bot3,353
2095.275,53438,bot4,354
2112.3499999999995,52628,bot1,354
1984.8250000000003,47926,bot2,354
2142.1750000000006,52824,bot3,354
2080.2250000000013,51856,bot3,355
2167.675,52518,bot4,355
2062.5000000000005,54814,bot2,355
2169.675,52536,bot4,355
2154.2250000000004,53366,bot1,356
2097.5249999999996,52308,bot2,356
2131.6249999999995,52758,bot3,356
2085.4500000000003,51266,bot4,356
2175.675,55322,bot1,357
2200.15,53980,bot2,357
2105.9250000000006,50916,bot3,357
2156.8500000000004,52554,bot4,357
2110.4500000000007,53686,bot3,358
2107.05,53238,bot1,358
2112.4500000000007,53716,bot3,358
2112.5750000000003,51866,bot4,358
2113.9,51734,bot1,359
2163.899999999999,54192,bot2,359
2109.0,51884,bot3,359
2049.8499999999995,50470,bot4,359
2060.3,53016,bot1,360
2102.7749999999996,52632,bot2,360
2102.25,54700,bot3,360
2050.4250000000006,50370,bot4,360
2157.5500000000006,55636,bot4,361
2061.35,52604,bot1,361
2122.425000000001,54248,bot2,361
2154.8749999999995,55804,bot3,361
2170.725000000001,52174,bot1,362
2116.8250000000003,53068,bot2,362
2108.475,50600,bot3,362
2088.100000000001,53834,bot4,362
2214.074999999999,55258,bot3,363
2191.1,52776,bot4,363
2219.4750000000004,56004,bot1,363
2140.275,52752,bot2,363
2003.7500000000002,52454,bot4,364
2168.05,53198,bot1,364
2105.6500000000005,51672,bot2,364
2011.7500000000002,52854,bot4,364
2055.2750000000005,51324,bot3,365
2129.2250000000004,52132,bot4,365
2126.6250000000005,52348,bot2,365
2131.2250000000004,52212,bot4,365
2128.55,51688,bot1,366
2148.325,53950,bot2,366
1979.9250000000006,46912,bot3,366
2111.0,50378,bot4,366
2175.7750000000005,55918,bot1,367
2111.875,51230,bot2,367
2132.9250000000006,52204,bot3,367
2178.0250000000005,56238,bot4,367
2083.075,50912,bot4,368
2247.3750000000005,56402,bot2,368
2021.9249999999997,49514,bot3,368
2087.075,50960,bot4,368
2095.2000000000003,52456,bot4,369
2102.525,50900,bot1,369
2076.875000000001,49820,bot2,369
2191.2499999999995,52774,bot3,369
2109.6250000000005,51038,bot1,370
2019.1499999999999,49806,bot2,370
2114.6250000000005,52386,bot3,370
2089.825,51108,bot4,370
2154.374999999999,53014,bot1,371
2064.2000000000007,52514,bot2,371
2155.875000000001,54184,bot3,371
2047.3250000000003,51420,bot4,371
2087.6,49418,bot4,372
2080.1749999999993,51192,bot2,372
2112.55,51476,bot3,372
2089.6,49442,bot4,372
2120.375,52844,bot3,373
2060.0499999999997,53034,bot1,373
2158.025000000001,52964,bot2,373
2143.6250000000005,51468,bot4,373
2106.575,51092,bot1,374
2069.025,51790,bot2,374
2180.975,53378,bot3,374
2085.1500000000005,50902,bot4,374
2143.2749999999996,52418,bot4,375
2078.3250000000007,49764,bot1,375
1961.0750000000007,49808,bot3,375
2151.2749999999996,52658,bot4,375
2070.150000000001,54738,bot4,376
2054.9500000000003,49952,bot1,376
2059.250000000001,50508,bot3,376
2072.150000000001,54798,bot4,376
2096.3250000000003,54366,bot1,377
2157.3499999999995,58912,bot2,377
2095.025,49474,bot3,377
2200.7000000000003,55194,bot4,377
2181.3750000000005,53500,bot1,378
2175.8,54644,bot2,378
2107.9500000000007,54764,bot3,378
2052.925,49952,bot4,378
2042.0,51364,bot4,379
2260.975000000001,60972,bot1,379
2189.8250000000003,53734,bot2,379
2026.05,52366,bot3,379
2027.700000000001,47840,bot1,380
2143.35,51838,bot2,380
2111.7500000000005,53616,bot3,380
2130.249999999999,53414,bot4,380
2072.1749999999997,52708,bot3,381
2107.3250000000003,52756,bot4,381
2135.2,53470,bot1,381
2080.1749999999997,52780,bot3,381
2095.1500000000005,54318,bot1,382
2086.8500000000013,50044,bot2,382
2164.7000000000003,51920,bot3,382
2120.5250000000005,52536,bot4,382
2185.8750000000005,55242,bot1,383
2079.225,52318,bot2,383
2044.6250000000005,51298,bot3,383
2129.9250000000006,51706,bot4,383
2079.125000000001,50514,bot1,384
2116.825,52510,bot2,384
2234.85,57284,bot3,384
2057.45,51752,bot4,384
2113.4,53866,bot1,385
2071.174999999999,55434,bot2,385
2190.425,52756,bot3,385
2177.6249999999995,50562,bot4,385
1992.8000000000002,47758,bot4,386
2088.200000000001,50210,bot1,386
2063.1000000000004,52226,bot2,386
2139.8249999999994,50474,bot3,386
2109.7750000000005,51008,bot1,387
2136.15,56314,bot2,387
2075.125,55176,bot3,387
2182.7249999999995,52342,bot4,387
2254.3500000000004,61000,bot4,388
2238.4000000000005,55676,bot1,388
2122.6500000000005,53726,bot3,388
2262.3500000000004,61120,bot4,388
2117.225000000001,53246,bot1,389
2109.4500000000003,51980,bot2,389
2080.85,48516,bot3,389
2117.6,51382,bot4,389
2142.175000000001,56860,bot1,390
2142.125000000001,55434,bot2,390
2147.725,54170,bot3,390
2103.9,50844,bot4,390
2069.775,49476,bot1,391
2171.025,53416,bot2,391
2096.0250000000005,51296,bot3,391
2156.7499999999995,52098,bot4,391
2076.6000000000004,49132,bot1,392
2141.125,50888,bot2,392
2106.3000000000006,51296,bot3,392
2098.125000000001,53228,bot4,392
2136.275,53066,bot1,393
2076.0999999999995,50510,bot2,393
2097.35,51274,bot3,393
2133.025,53762,bot4,393
2122.5500000000006,51306,bot1,394
2039.3249999999991,50718,bot2,394
2045.6250000000005,50082,bot3,394
2167.574999999999,54650,bot4,394
2088.0500000000006,50150,bot1,395
2133.025,52280,bot2,395
2112.5,53816,bot3,395
2148.75,51408,bot4,395
2110.625,46718,bot1,396
2121.6999999999994,55312,bot2,396
2105.0250000000005,50372,bot3,396
2189.75,55746,bot4,396
2072.8249999999994,53496,bot1,397
2122.349999999999,56890,bot2,397
2058.9749999999995,48776,bot3,397
2070.5749999999994,52194,bot4,397
2128.0,53400,bot4,398
2207.2000000000003,57350,bot1,398
2090.9750000000004,51524,bot2,398
2157.475,55992,bot3,398
2120.2750000000005,51502,bot1,399
2188.5000000000005,53102,bot2,399
2129.7500000000014,51466,bot3,399
2158.4750000000004,54920,bot4,399
2135.6,51870,bot1,400
2156.5500000000006,55304,bot2,400
2184.8000000000006,52242,bot3,400
2019.6500000000003,50598,bot4,400
2094.825,48338,bot1,401
2122.2,52682,bot2,401
2125.9249999999993,52338,bot3,401
2069.8499999999995,52206,bot4,401
2149.7250000000004,58188,bot4,402
2159.6249999999995,54072,bot1,402
2099.2000000000007,51324,bot2,402
2157.7250000000004,58308,bot4,402
2186.2499999999995,57410,bot1,403
2089.475000000001,52752,bot2,403
2055.175,50940,bot3,403
2204.8,53084,bot4,403
2133.05,55322,bot3,404
2089.7000000000007,52708,bot4,404
2048.8500000000004,50950,bot1,404
2137.05,55358,bot3,404
2082.5249999999996,52724,bot4,405
2092.0,53446,bot2,405
2111.0999999999995,51088,bot3,405
2086.5249999999996,52760,bot4,405
2057.8499999999995,52370,bot4,406
2088.399999999999,52938,bot2,406
2127.475000000001,51694,bot3,406
2065.8499999999995,52610,bot4,406
2121.2500000000005,52448,bot1,407
2041.4999999999993,49488,bot2,407
2201.5750000000007,53916,bot3,407
2173.0,53590,bot4,407
2119.7749999999987,55626,bot1,408
2128.2249999999995,52288,bot2,408
2048.2500000000005,53216,bot3,408
2084.3500000000004,52982,bot4,408
2080.4249999999997,49300,bot1,409
2151.875,53966,bot2,409
2093.2000000000003,52882,bot3,409
2161.4999999999995,55904,bot4,409
2136.625,53400,bot1,410
2116.3,54646,bot2,410
2092.7000000000007,50830,bot3,410
2108.049999999999,52296,bot4,410
2196.8,54310,bot1,411
2129.7250000000004,54332,bot2,411
2127.0249999999996,56472,bot3,411
2026.4999999999998,49996,bot4,411
2137.000000000001,52910,bot1,412
2105.8250000000003,50328,bot2,412
2105.3250000000003,51348,bot3,412
2195.5,55554,bot4,412
2027.3750000000007,51838,bot1,413
2200.3749999999995,55538,bot2,413
2094.9749999999995,51028,bot3,413
2079.9250000000006,53262,bot4,413
2107.0249999999996,51116,bot1,414
2023.8500000000004,48574,bot2,414
2198.0250000000005,53626,bot3,414
2041.7250000000004,49588,bot4,414
2178.9749999999995,53828,bot4,415
2155.474999999999,54324,bot1,415
2130.4000000000005,54524,bot3,415
2186.9749999999995,54068,bot4,415
2072.6,54660,bot4,416
2124.2,56168,bot1,416
2111.75,55888,bot2,416
2074.6,54684,bot4,416
2126.325,49484,bot1,417
2089.8500000000004,51786,bot2,417
2181.075,54788,bot3,417
2147.8750000000005,51170,bot4,417
2056.725,48436,bot1,418
2244.2999999999997,54122,bot2,418
